"","ExpertID","Prediction","PredictedValue","DaysBefore","Decision","SymbolID","TransactionID","CompanyID"
"65","1035","Buy",0.1828533,"20","Sell","S1188272",4645,"134"
"66","1035","Buy",0.238494,"11","Hold","S1188272",3084,"134"
"67","1035","Hold",NA,"29","Buy","S39831415",5326,"134"
"68","1035","Buy",0.09374116,"1","Sell","S1188272",6249,"134"
"69","1035","Buy",0.253694,"50","Buy","S1188272",6188,"134"
"70","1035","Hold",0.2043796,"59","Buy","S39831415",5326,"134"
"71","1035","Buy",0.06011474,"4","Hold","S23987404",3340,"134"
"72","1035","Sell",-0.2297818,"19","Hold","S38927421",57,"134"
"73","1035","Hold",0.213994,"27","Buy","S39831415",1907,"134"
"74","1035","Sell",-0.03350515,"29","Sell","S38927421",5163,"134"
"75","1035","Hold",0.02943832,"20","Hold","S38927421",1166,"134"
"76","1035","Hold",0.04628682,"20","Hold","S4678127",3706,"134"
"77","1035","Buy",0.2769629,"55","Buy","S8402267",6666,"134"
"78","1035","Buy",0.3605442,"30","Hold","S8402267",1222,"134"
"79","1035","Hold",0.08388313,"0","Buy","S4678127",5746,"134"
"80","1035","Buy",0.2585135,"39","Hold","S23987404",594,"134"
"81","1035","Sell",0.01755279,"18","Sell","S29981135",5167,"134"
"82","1035","Sell",-0.2926132,"53","Buy","S15223161",403,"134"
"83","1035","Hold",-0.04068218,"3","Buy","S38927421",3425,"134"
"84","1035","Buy",0.1276201,"21","Hold","S23987404",2488,"134"
"85","1035","Sell",-0.1591203,"31","Buy","S38927421",5526,"134"
"86","1035","Sell",-0.1433467,"0","Sell","S38927421",7444,"134"
"87","1035","Buy",0.3731676,"58","Hold","S8402267",3671,"134"
"88","1035","Buy",0.1583414,"31","Buy","S39831415",2849,"134"
"89","1035","Buy",0.09592573,"32","Buy","S23987404",4385,"134"
"90","1035","Buy",0.2996465,"46","Buy","S23987404",7018,"134"
"91","1035","Sell",-0.07811742,"32","Hold","S38927421",6022,"134"
"92","1035","Sell",-0.1519896,"15","Hold","S15223161",4080,"134"
"93","1035","Hold",0.03122905,"48","Buy","S39831415",2422,"134"
"94","1035","Buy",0.2747711,"54","Buy","S23987404",7097,"134"
"95","1035","Sell",-0.02959728,"51","Sell","S38927421",6871,"134"
"96","1035","Buy",0.1609346,"15","Buy","S39831415",5326,"134"
"97","1035","Buy",0.1420539,"29","Hold","S23987404",5490,"134"
"98","1035","Sell",0.0373444,"59","Sell","S38927421",4281,"134"
"99","1035","Hold",-0.2768362,"21","Hold","S4678127",3706,"134"
"100","1035","Buy",0.244127,"9","Hold","S39831415",546,"134"
"101","1035","Buy",0.1486486,"28","Hold","S23987404",594,"134"
"102","1035","Buy",0.21593,"48","Sell","S39831415",6813,"134"
"103","1035","Sell",-0.1342952,"60","Buy","S38927421",2801,"134"
"104","1035","Hold",0.05379922,"44","Sell","S38927421",2091,"134"
"105","1035","Buy",0.1920103,"25","Buy","S8402267",4032,"134"
"106","1035","Hold",0.003777855,"45","Buy","S39831415",200,"134"
"107","1035","Buy",0.2142996,"20","Hold","S23987404",3064,"134"
"108","1035","Buy",0.1276201,"36","Buy","S23987404",4583,"134"
"109","1035","Hold",0.05947955,"34","Hold","S38927421",299,"134"
"110","1035","Hold",0.03862974,"0","Sell","S38927421",2091,"134"
"111","1035","Buy",0.1178861,"22","Sell","S1188272",1499,"134"
"112","1035","Sell",-0.06257324,"14","Hold","S38927421",6022,"134"
"113","1035","Buy",0.2855792,"25","Hold","S1188272",7525,"134"
"114","1035","Sell",-0.1008045,"17","Buy","S38927421",6246,"134"
"115","1035","Buy",0.2847642,"40","Sell","S39831415",422,"134"
"116","1035","Hold",0.02581638,"19","Sell","S39831415",4141,"134"
"117","1035","Buy",0.220991,"7","Hold","S23987404",5490,"134"
"118","1035","Hold",0.03881903,"12","Buy","S38927421",3425,"134"
"119","1035","Buy",0.2184315,"28","Buy","S23987404",5364,"134"
"120","1035","Hold",-0.02941176,"0","Hold","S39831415",4004,"134"
"121","1035","Buy",0.2522836,"9","Hold","S1188272",3084,"134"
"122","1035","Buy",0.1435433,"41","Buy","S39831415",1986,"134"
"123","1035","Buy",0.1539559,"12","Hold","S39831415",2537,"134"
"124","1035","Buy",0.1734768,"4","Sell","S39831415",3953,"134"
"125","1035","Buy",0.09592573,"9","Hold","S23987404",3340,"134"
"126","1035","Sell",0.06968215,"0","Buy","S29981135",252,"134"
"127","1035","Buy",0.1463845,"48","Hold","S23987404",594,"134"
"128","1036","Hold",0.08342362,"0","Hold","S340236",7338,"134"
"129","1036","Hold",0.09379273,"41","Buy","S340236",4052,"134"
"130","1041","Buy",1.345925,"8","Buy","S43958155",6955,"134"
"131","1041","Hold",0.121229,"15","Hold","S2109893",3610,"134"
"132","1041","Hold",0.05204431,"0","Buy","S31320103",6660,"134"
"133","1041","Hold",0.1554622,"37","Sell","S3200499",7166,"134"
"134","1041","Sell",5.730341,"39","Buy","S1148287",2485,"134"
"135","1041","Hold",-0.05381431,"25","Hold","S3200499",5680,"134"
"136","1041","Buy",0.7681576,"33","Hold","S43958155",6429,"134"
"137","1041","Buy",NA,"29","Hold","S48021166",3938,"134"
"138","1041","Buy",1.002599,"0","Hold","S3077118",2100,"134"
"139","1041","Buy",0.9500542,"39","Hold","S3077118",5707,"134"
"140","1041","Hold",NA,"16","Buy","S46781105",4916,"134"
"141","1041","Sell",-0.04312492,"16","Sell","S15303143",3379,"134"
"142","1041","Hold",0.1363636,"2","Sell","S3200499",448,"134"
"143","1041","Buy",0.9238336,"29","Hold","S3077118",2100,"134"
"144","1041","Sell",0.0855406,"53","Buy","S46781105",4229,"134"
"145","1041","Hold",-0.02787706,"3","Buy","S14191145",1672,"134"
"146","1041","Buy",0.949576,"38","Hold","S3077118",5707,"134"
"147","1041","Hold",-0.02559868,"43","Buy","S14191145",1665,"134"
"148","1041","Sell",0.01041029,"38","Buy","S15303143",7552,"134"
"149","1041","Hold",0.1899804,"41","Buy","S35777158",4436,"134"
"150","1041","Hold",0.08466723,"10","Buy","S35777158",4100,"134"
"151","1041","Buy",1.366679,"57","Hold","S43958155",1486,"134"
"152","1041","Sell",-0.03611924,"0","Buy","S46781105",1260,"134"
"153","1041","Hold",0.1073826,"0","Hold","S30990203",5744,"134"
"154","1041","Buy",0.1851462,"50","Sell","S30990203",2208,"134"
"155","1041","Buy",1.002599,"0","Hold","S3077118",2100,"134"
"156","1041","Hold",0.08356592,"47","Buy","S31320103",530,"134"
"157","1041","Buy",NA,"36","Buy","S14191145",1665,"134"
"158","1041","Hold",0.04544485,"21","Sell","S48021166",82,"134"
"159","1041","Sell",-0.01629375,"24","Buy","S46781105",1590,"134"
"160","1041","Sell",0.0004821601,"21","Sell","S2071532",547,"134"
"161","1041","Hold",0.09225875,"31","Buy","S35777158",4405,"134"
"162","1041","Hold",0.06119074,"22","Hold","S48021166",4962,"134"
"163","1041","Buy",-0.2971462,"34","Buy","S48021166",3461,"134"
"164","1041","Hold",0.258598,"21","Hold","S42169153",4283,"134"
"165","1041","Hold",0.09773839,"50","Buy","S42169153",4468,"134"
"166","1041","Hold",0.1295994,"0","Buy","S46781105",4916,"134"
"167","1041","Hold",0.1853448,"41","Sell","S30990203",7151,"134"
"168","1041","Hold",0.05047749,"48","Hold","S48021166",7242,"134"
"169","1041","Buy",0.142712,"26","Sell","S30990203",6288,"134"
"170","1041","Sell",3.157848,"20","Hold","S1148287",5219,"134"
"171","1041","Hold",0.1425506,"35","Buy","S46781105",1260,"134"
"172","1041","Hold",0.1102041,"48","Buy","S14191145",218,"134"
"173","1041","Buy",0.727143,"39","Hold","S43958155",2210,"134"
"174","1041","Hold",0.03886926,"49","Sell","S48021166",2157,"134"
"175","1041","Hold",0.09757436,"0","Buy","S35777158",4988,"134"
"176","1041","Hold",NA,"45","Buy","S46781105",1260,"134"
"177","1041","Buy",0.6749676,"13","Buy","S43958155",4155,"134"
"178","1041","Hold",0.07272574,"28","Buy","S35777158",2061,"134"
"179","1041","Buy",0.09945873,"50","Buy","S14191145",1665,"134"
"180","1043","Buy",0.3836079,"0","Buy","S32606160",6909,"134"
"181","1043","Buy",0.1380582,"38","Buy","S39189147",2937,"134"
"182","1043","Buy",NA,"30","Sell","S44420110",1861,"134"
"183","1043","Buy",0.3931724,"30","Buy","S32606160",7474,"134"
"184","1043","Buy",0.08711951,"5","Buy","S39189147",4528,"134"
"185","1043","Hold",-0.005790451,"42","Sell","S21249258",873,"134"
"186","1043","Hold",0.05278712,"12","Buy","S24027218",4574,"134"
"187","1043","Buy",0.4323201,"35","Buy","S32606160",7474,"134"
"188","1043","Buy",NA,"0","Sell","S44420110",5725,"134"
"189","1043","Hold",0.071723,"15","Sell","S21249258",5847,"134"
"190","1044","Hold",0.05625445,"31","Sell","S379380",345,"134"
"191","1046","Hold",0.04756512,"0","Buy","S1039689",7080,"134"
"192","1046","Hold",-0.01856764,"39","Buy","S1039689",137,"134"
"193","1048","Buy",0.3263917,"49","Hold","S108661",4280,"209"
"194","1048","Buy",0.5127863,"43","Hold","S108661",6832,"209"
"195","1048","Buy",0.08494311,"9","Buy","S49477166",3048,"209"
"196","1048","Buy",0.4764338,"51","Buy","S49477166",2314,"209"
"197","1048","Buy",0.2741363,"7","Buy","S49477166",3048,"209"
"198","1048","Hold",NA,"13","Buy","S4206199",1114,"209"
"199","1048","Buy",0.2050129,"0","Hold","S2151923",7539,"209"
"200","1048","Buy",0.3444633,"18","Sell","S49477166",647,"209"
"201","1048","Buy",0.5188183,"55","Buy","S49477166",2314,"209"
"202","1048","Buy",0.3333333,"33","Sell","S49477166",746,"209"
"203","1048","Buy",0.1727689,"41","Buy","S49477166",7435,"209"
"204","1048","Buy",0.3541812,"33","Buy","S49477166",7435,"209"
"205","1048","Buy",0.398279,"23","Sell","S49477166",647,"209"
"206","1048","Buy",NA,"0","Sell","S108661",2464,"209"
"207","1048","Buy",0.04529617,"0","Buy","S49477166",2558,"209"
"208","1048","Hold",NA,"41","Buy","S4206199",6533,"209"
"209","1048","Buy",0.2245547,"0","Buy","S2151923",5859,"209"
"210","1048","Buy",0.2084118,"44","Sell","S2151923",6368,"209"
"211","1048","Buy",0.3847948,"0","Hold","S108661",5010,"209"
"212","1048","Buy",NA,"0","Sell","S2737793",1985,"209"
"213","1049","Sell",NA,"0","Hold","S2910271",5466,"134"
"214","1049","Buy",0.5380036,"29","Sell","S94311056",6219,"134"
"215","1049","Buy",0.4646419,"30","Sell","S94311056",2646,"134"
"216","1049","Buy",0.1930177,"49","Sell","S19087292",2454,"134"
"217","1049","Hold",-0.5060424,"7","Sell","S27414253",830,"134"
"218","1049","Buy",NA,"31","Sell","S26301203",6291,"134"
"219","1049","Buy",0.2269939,"39","Hold","S14670347",666,"134"
"220","1049","Buy",NA,"0","Buy","S26301203",3845,"134"
"221","1049","Buy",0.3377103,"31","Hold","S94311056",66,"134"
"222","1049","Buy",0.5822785,"16","Hold","S94311056",6941,"134"
"223","1049","Buy",0.0931677,"41","Sell","S19087292",2454,"134"
"224","1049","Buy",0.2375387,"20","Sell","S14670347",2004,"134"
"225","1049","Buy",0.2935681,"47","Hold","S14670347",2595,"134"
"226","1049","Hold",0.07989819,"16","Sell","S27414253",715,"134"
"227","1049","Buy",0.6067171,"5","Hold","S94311056",6941,"134"
"228","1049","Buy",0.4531515,"45","Sell","S94311056",6995,"134"
"229","1049","Hold",0.09733794,"7","Sell","S22523108",472,"134"
"230","1049","Buy",0.2952381,"12","Buy","S94311056",3315,"134"
"231","1049","Buy",0.3444358,"11","Hold","S94311056",66,"134"
"232","1049","Hold",0.07167955,"26","Hold","S22523108",408,"134"
"233","1049","Hold",0.08483016,"50","Sell","S22523108",6715,"134"
"234","1049","Buy",0.3003356,"52","Hold","S94311056",6941,"134"
"235","1049","Buy",0.2057272,"61","Hold","S14670347",2224,"134"
"236","1049","Buy",0.4696122,"33","Buy","S94311056",3315,"134"
"237","1049","Buy",0.4575889,"5","Sell","S94311056",3491,"134"
"238","1049","Buy",0.2689461,"18","Buy","S14670347",3157,"134"
"239","1049","Hold",NA,"35","Sell","S27414253",7023,"134"
"240","1049","Buy",0.1867235,"21","Sell","S22523108",179,"134"
"241","1049","Buy",0.5822785,"32","Sell","S94311056",7367,"134"
"242","1049","Buy",0.2611276,"39","Sell","S14670347",3127,"134"
"243","1049","Buy",0.4093031,"15","Sell","S94311056",5628,"134"
"244","1049","Buy",0.5413683,"38","Sell","S94311056",7367,"134"
"245","1049","Sell",-0.04394498,"0","Buy","S2910271",169,"134"
"246","1049","Buy",0.4256975,"55","Buy","S94311056",851,"134"
"247","1049","Buy",0.6492871,"38","Sell","S94311056",6219,"134"
"248","1049","Buy",0.6137428,"21","Sell","S94311056",3491,"134"
"249","1049","Buy",0.1859086,"9","Sell","S14670347",7236,"134"
"250","1049","Hold",NA,"6","Sell","S27414253",830,"134"
"251","1049","Buy",0.3732098,"2","Sell","S94311056",6995,"134"
"252","1049","Sell",-0.009574117,"0","Sell","S11158180",4037,"134"
"253","1049","Buy",0.2572534,"17","Buy","S6362142",5049,"134"
"254","1049","Buy",0.4818182,"50","Hold","S94311056",66,"134"
"255","1049","Hold",0.09527792,"43","Sell","S27414253",830,"134"
"256","1049","Buy",0.1627907,"22","Buy","S14670347",4423,"134"
"257","1049","Buy",0.3444358,"25","Buy","S94311056",851,"134"
"258","1049","Buy",0.5946502,"52","Buy","S94311056",3315,"134"
"259","1049","Buy",0.127089,"44","Buy","S14670347",5597,"134"
"260","1049","Buy",0.3775291,"23","Buy","S14670347",5452,"134"
"261","1049","Buy",0.1700794,"37","Buy","S26301203",1553,"134"
"262","1049","Buy",0.4153959,"10","Sell","S94311056",6219,"134"
"263","1049","Hold",-0.5190999,"35","Sell","S27414253",7023,"134"
"264","1049","Sell",NA,"27","Sell","S2910271",4543,"134"
"265","1049","Buy",0.14082,"0","Sell","S22523108",6715,"134"
"266","1049","Buy",0.4080857,"5","Sell","S94311056",2646,"134"
"267","1049","Sell",-0.03784477,"31","Sell","S11158180",1868,"134"
"268","1049","Buy",0.3834847,"0","Buy","S14670347",569,"134"
"269","1051","Buy",0.2235961,"51","Buy","S5131181",1645,"134"
"270","1051","Buy",0.2167008,"33","Buy","S5131181",6990,"134"
"271","1052","Hold",0.06620382,"45","Hold","S3093687",3685,"134"
"272","1052","Sell",-0.1448931,"17","Hold","S4258978",813,"134"
"273","1052","Buy",0.2084993,"45","Buy","S1529085",1367,"134"
"274","1052","Hold",0.07797703,"25","Sell","S3093687",2536,"134"
"275","1052","Buy",0.1994949,"4","Sell","S1529085",2862,"134"
"276","1052","Hold",0.02378755,"43","Hold","S27356109",91,"134"
"277","1052","Buy",0.2314225,"19","Sell","S32042162",5300,"134"
"278","1052","Hold",NA,"35","Hold","S3093687",3685,"134"
"279","1052","Buy",0.1381215,"25","Buy","S32042162",1208,"134"
"280","1052","Sell",-0.2248062,"58","Sell","S4258978",4956,"134"
"281","1052","Buy",0.2478485,"47","Sell","S32042162",521,"134"
"282","1052","Hold",-0.01714286,"0","Hold","S3093687",6402,"134"
"283","1052","Buy",0.1241507,"0","Buy","S1529085",2007,"134"
"284","1052","Buy",0.2605459,"49","Sell","S32042162",3055,"134"
"285","1052","Hold",-0.06175233,"13","Hold","S27356109",6896,"134"
"286","1054","Sell",-0.06441718,"28","Buy","S4225656",5742,"134"
"287","1054","Hold",0.04810032,"0","Buy","S2137237",3061,"134"
"288","1054","Sell",-0.05457671,"38","Buy","S4534577",2790,"134"
"289","1054","Buy",NA,"52","Sell","S4811950",1904,"134"
"290","1054","Sell",-0.06699296,"56","Buy","S4225656",5057,"134"
"291","1054","Hold",-0.02774484,"41","Hold","S1296653",5848,"134"
"292","1054","Hold",0.0626522,"50","Hold","S4534577",2325,"134"
"293","1054","Hold",-0.03403864,"0","Hold","S909936",985,"134"
"294","1054","Buy",NA,"0","Buy","S2137237",5923,"134"
"295","1054","Hold",0.05774728,"35","Hold","S3229194",2353,"134"
"296","1054","Buy",0.1227545,"0","Buy","S1444370",6682,"134"
"297","1054","Hold",NA,"0","Hold","S2733064",4867,"134"
"298","1054","Hold",0.1132438,"49","Hold","S4811950",2051,"134"
"299","1054","Buy",0.1057226,"20","Hold","S4534577",4551,"134"
"300","1054","Buy",NA,"16","Hold","S2733064",6881,"134"
"301","1054","Hold",-0.0155605,"40","Hold","S256769",6114,"134"
"302","1054","Sell",-0.08422159,"0","Hold","S4225656",5548,"134"
"303","1054","Buy",NA,"32","Hold","S2137237",85,"134"
"304","1054","Hold",NA,"29","Buy","S2733064",1215,"134"
"305","1054","Sell",NA,"0","Hold","S4850142",1826,"134"
"306","1054","Buy",0.09174488,"47","Buy","S4534577",5924,"134"
"307","1054","Hold",-0.03593339,"0","Sell","S421751",2684,"134"
"308","1054","Buy",0.07727367,"0","Hold","S2137237",85,"134"
"309","1054","Hold",0.05668999,"32","Buy","S3121985",3976,"134"
"310","1054","Hold",-0.0177288,"0","Sell","S1296653",6968,"134"
"311","1054","Buy",0.1641444,"58","Hold","S1444370",4180,"134"
"312","1054","Sell",-0.02508961,"0","Sell","S2733064",1086,"134"
"313","1054","Hold",NA,"0","Buy","S2864226",1754,"134"
"314","1054","Buy",0.05884749,"55","Hold","S2137237",6216,"134"
"315","1054","Sell",-0.07445216,"52","Hold","S2733064",780,"134"
"316","1054","Hold",0.03714085,"0","Buy","S3121985",7234,"134"
"317","1054","Hold",0.06075217,"57","Buy","S421751",776,"134"
"318","1059","Sell",-0.5450026,"22","Hold","S3777564",731,"134"
"319","1059","Sell",-0.560228,"52","Sell","S3777564",5761,"134"
"320","1061","Buy",0.1279521,"0","Sell","S31194227",5716,"134"
"321","1061","Buy",NA,"17","Sell","S6843203",759,"134"
"322","1061","Buy",0.6371144,"27","Hold","S30707220",870,"134"
"323","1061","Buy",0.3379791,"47","Buy","S10151185",5405,"134"
"324","1061","Sell",NA,"1","Hold","S44107242",3218,"134"
"325","1061","Buy",0.3050337,"25","Hold","S10151185",2909,"134"
"326","1061","Buy",0.06057293,"54","Sell","S31194227",7398,"134"
"327","1061","Buy",0.09827251,"60","Hold","S31194227",6766,"134"
"328","1061","Buy",0.3478147,"55","Buy","S10151185",1667,"134"
"329","1061","Buy",NA,"51","Buy","S6843203",5283,"134"
"330","1061","Buy",0.1558584,"28","Hold","S31194227",4773,"134"
"331","1061","Buy",0.4727302,"53","Hold","S10151185",2803,"134"
"332","1061","Buy",0.09990834,"26","Sell","S31194227",3780,"134"
"333","1061","Buy",NA,"16","Sell","S31194227",5716,"134"
"334","1061","Buy",0.5847394,"0","Buy","S30707220",3680,"134"
"335","1061","Sell",0.01565301,"54","Buy","S10151185",6061,"134"
"336","1061","Hold",NA,"41","Buy","S10151185",2340,"134"
"337","1061","Hold",0.08884513,"49","Hold","S44107242",6508,"134"
"338","1061","Sell",-0.07906977,"13","Sell","S44107242",1759,"134"
"339","1061","Buy",0.06361958,"0","Hold","S30707220",6886,"134"
"340","1061","Buy",0.09017282,"26","Hold","S30707220",701,"134"
"341","1061","Sell",NA,"31","Buy","S44107242",677,"134"
"342","1061","Hold",0.05238811,"27","Sell","S46138235",477,"134"
"343","1061","Buy",0.1225553,"15","Hold","S31194227",7061,"134"
"344","1061","Buy",0.3036325,"2","Hold","S10151185",4526,"134"
"345","1061","Buy",0.1558584,"43","Buy","S31194227",1041,"134"
"346","1061","Sell",-0.05273438,"36","Hold","S44107242",3218,"134"
"347","1061","Buy",0.3186813,"9","Buy","S10151185",1667,"134"
"348","1061","Buy",0.3733333,"27","Buy","S10151185",2852,"134"
"349","1061","Sell",-0.1022851,"43","Sell","S44107242",4452,"134"
"350","1061","Sell",-0.03501791,"14","Sell","S44107242",4452,"134"
"351","1061","Hold",0.09723357,"26","Buy","S44107242",6784,"134"
"352","1061","Buy",0.7103413,"63","Hold","S30707220",2905,"134"
"353","1061","Buy",0.07388668,"54","Sell","S30707220",3376,"134"
"354","1061","Hold",NA,"5","Hold","S10151185",1457,"134"
"355","1061","Buy",0.1536126,"0","Hold","S31194227",6766,"134"
"356","1061","Buy",0.5050167,"7","Buy","S46138235",1505,"134"
"357","1061","Sell",-0.08157753,"9","Sell","S10151185",377,"134"
"358","1061","Hold",0.06177606,"0","Sell","S44107242",4981,"134"
"359","1061","Hold",0.01447939,"31","Sell","S44107242",210,"134"
"360","1061","Buy",NA,"33","Sell","S31194227",3780,"134"
"361","1061","Buy",0.5202703,"35","Buy","S46138235",4682,"134"
"362","1062","Buy",0.2016824,"48","Sell","S22576226",905,"134"
"363","1062","Buy",0.1168831,"10","Buy","S31598173",4470,"134"
"364","1062","Sell",-0.1171994,"2","Sell","S3010571",4226,"134"
"365","1062","Hold",0.15727,"39","Sell","S298662",4798,"134"
"366","1062","Hold",0.03973264,"41","Buy","S3010571",6600,"134"
"367","1062","Hold",0.1450382,"57","Buy","S1446743",3960,"134"
"368","1062","Buy",0.1405295,"37","Buy","S3010571",4959,"134"
"369","1062","Sell",-0.08167117,"27","Sell","S4053356",3517,"134"
"370","1062","Hold",NA,"0","Sell","S2889056",313,"134"
"371","1062","Sell",-0.1654247,"31","Buy","S3010571",2413,"134"
"372","1062","Buy",0.8696714,"57","Hold","S2889056",7233,"134"
"373","1062","Sell",-0.07894737,"0","Hold","S3010571",2445,"134"
"374","1062","Buy",0.6087947,"44","Hold","S22576226",2009,"134"
"375","1062","Hold",0.1113684,"0","Sell","S1446743",7089,"134"
"376","1062","Buy",0.2169312,"49","Buy","S35777158",1996,"134"
"377","1062","Buy",0.1014949,"0","Buy","S3010571",4410,"134"
"378","1062","Buy",0.7616066,"0","Hold","S2889056",6305,"134"
"379","1062","Sell",-0.08391479,"59","Sell","S4053356",6349,"134"
"380","1062","Buy",0.1515934,"31","Sell","S1940885",2858,"134"
"381","1062","Buy",0.1683484,"50","Buy","S298662",5213,"134"
"382","1062","Hold",0.09396914,"0","Sell","S298662",2774,"134"
"383","1062","Hold",0.02231611,"32","Sell","S4053356",159,"134"
"384","1062","Hold",-0.02687001,"7","Hold","S821292",6240,"134"
"385","1062","Sell",-0.1035549,"35","Hold","S3010571",1450,"134"
"386","1062","Buy",0.177796,"18","Buy","S35777158",4405,"134"
"387","1062","Buy",0.2037316,"17","Sell","S22576226",2124,"134"
"388","1062","Hold",0.0222709,"0","Hold","S3010571",6108,"134"
"389","1062","Hold",-0.01960784,"46","Hold","S821292",1453,"134"
"390","1062","Sell",-0.08690176,"58","Hold","S3010571",1227,"134"
"391","1062","Buy",0.5077271,"25","Sell","S22576226",5411,"134"
"392","1063","Hold",NA,"28","Buy","S39455115",4973,"134"
"393","1063","Buy",0.07264749,"57","Hold","S12358128",3519,"134"
"394","1063","Hold",-0.01053304,"17","Hold","S45137137",4885,"134"
"395","1063","Buy",0.1123228,"24","Sell","S45137137",105,"134"
"396","1063","Buy",0.1609499,"5","Sell","S12358128",4831,"134"
"397","1063","Hold",0.03240608,"49","Buy","S45137137",3714,"134"
"398","1063","Buy",0.2091898,"10","Buy","S4502043",5296,"134"
"399","1063","Hold",0.06428267,"0","Hold","S4502043",3186,"134"
"400","1063","Buy",0.2758621,"5","Buy","S2637948",4270,"134"
"401","1063","Hold",NA,"51","Buy","S39455115",4112,"134"
